nid,strain_name,specie_id,specie_name,k,refseq_id
1855910,Polynucleobacter sp. MWH-S4W17,1855910,Polynucleobacter sp. MWH-S4W17,Bacteria,GCF_018687535.1
190893,Vibrio coralliilyticus,190893,Vibrio coralliilyticus,Bacteria,GCF_001693615.1
111504,Bartonella birtlesii,111504,Bartonella birtlesii,Bacteria,GCF_000400165.1
1348774,Croceicoccus naphthovorans,1348774,Croceicoccus naphthovorans,Bacteria,GCF_014196855.1
2744519,Mesorhizobium sp. 131-2-5,2744519,Mesorhizobium sp. 131-2-5,Bacteria,GCF_016756555.1
2203210,Streptomyces sp. WAC 06738,2203210,Streptomyces sp. WAC 06738,Bacteria,GCF_003945505.1
1912064,Staphylococcus sp. MI 10-1553,1912064,Staphylococcus sp. MI 10-1553,Bacteria,GCF_010365305.1
649841,Sulfuricella denitrificans,649841,Sulfuricella denitrificans,Bacteria,GCA_002632355.1
216931,Spiroplasma alleghenense,216931,Spiroplasma alleghenense,Bacteria,GCF_003363775.1
74426,Collinsella aerofaciens,74426,Collinsella aerofaciens,Bacteria,GCF_015552075.1
2493677,Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,2493677,Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,Bacteria,GCF_003952585.1
1720344,Psychrobacter sp. AntiMn-1,1720344,Psychrobacter sp. AntiMn-1,Bacteria,GCF_001854065.1
533,Beijerinckia indica,533,Beijerinckia indica,Bacteria,GCF_000019845.1
2596911,Pseudarthrobacter sp. NBSH8,2596911,Pseudarthrobacter sp. NBSH8,Bacteria,GCF_014217545.1
53409,Pseudomonas coronafaciens,53409,Pseudomonas coronafaciens,Bacteria,GCF_011765175.1
2726989,Pseudomonas sp. gcc21,2726989,Pseudomonas sp. gcc21,Bacteria,GCF_012844345.1
2010972,Caulobacter rhizosphaerae,2010972,Caulobacter rhizosphaerae,Bacteria,GCF_007829255.1
693153,Vibrio atlanticus,693153,Vibrio atlanticus,Bacteria,GCF_900089855.1
2529386,Bacillus sp. SYJ,2529386,Bacillus sp. SYJ,Bacteria,GCF_004322655.1
292,Burkholderia cepacia,292,Burkholderia cepacia,Bacteria,GCF_007829215.1
1019,Capnocytophaga sputigena,1019,Capnocytophaga sputigena,Bacteria,GCF_002302495.1
1940610,Phreatobacter stygius,1940610,Phreatobacter stygius,Bacteria,GCF_005144885.1
2614638,Microbacterium sp. ST-M6,2614638,Microbacterium sp. ST-M6,Bacteria,GCF_008725615.1
641148,Neisseria sp. oral taxon 014,641148,Neisseria sp. oral taxon 014,Bacteria,GCA_905372545.1
2494374,Tabrizicola piscis,2494374,Tabrizicola piscis,Bacteria,GCF_003940805.1
640330,Mycoplasma sp. Pen4,640330,Mycoplasma sp. Pen4,Bacteria,GCF_014352955.1
324078,Mesoplasma coleopterae,324078,Mesoplasma coleopterae,Bacteria,GCF_002804245.1
1778264,Candidatus Mikella endobia,1778264,Candidatus Mikella endobia,Bacteria,GCF_900048045.1
1050370,Thiomonas sp. X19,1050370,Thiomonas sp. X19,Bacteria,GCF_900089495.1
2592814,Tardiphaga sp. vice154,2592814,Tardiphaga sp. vice154,Bacteria,GCF_007018645.1
2809020,,,,,GCA_016894345.1
2778065,Aeromonas sp. FDAARGOS 1416,2778065,Aeromonas sp. FDAARGOS 1416,Bacteria,GCF_019048085.1
2749962,Lactococcus sp. TMW21615,2749962,Lactococcus sp. TMW21615,Bacteria,GCF_006770285.1
47880,Pseudomonas fulva,47880,Pseudomonas fulva,Bacteria,GCF_016735665.2
39768,Blattabacterium sp. (Mastotermes darwiniensis),39768,Blattabacterium sp. (Mastotermes darwiniensis),Bacteria,GCF_000233435.1
1785145,Pseudomonas glycinae,1785145,Pseudomonas glycinae,Bacteria,GCF_001594225.2
531813,Pelagibacterium halotolerans,531813,Pelagibacterium halotolerans,Bacteria,GCF_013004005.1
2781023,Lysobacter sp. H23M41,2781023,Lysobacter sp. H23M41,Bacteria,GCF_015209745.1
2759954,Devosia sp. MC521,2759954,Devosia sp. MC521,Bacteria,GCF_014127105.1
2675878,Hymenobacter sp. BRD128,2675878,Hymenobacter sp. BRD128,Bacteria,GCF_013256625.1
554406,Leptotrichia hongkongensis,554406,Leptotrichia hongkongensis,Bacteria,GCF_007990635.1
47770,Lactobacillus crispatus,47770,Lactobacillus crispatus,Bacteria,GCF_013487905.1
1814290,Nitrosococcus wardiae,1814290,Nitrosococcus wardiae,Bacteria,GCF_004421105.1
1705566,Bacillus sp. FJAT-18017,1705566,Bacillus sp. FJAT-18017,Bacteria,GCF_001278805.1
63561,Desulfovibrio sulfodismutans,63561,Desulfovibrio sulfodismutans,Bacteria,GCF_010499425.1
882104,Methanoregula formicica,882104,Methanoregula formicica,Archaea,GCF_000327485.1
1914541,Rhizobium sp. Y9,1914541,Rhizobium sp. Y9,Bacteria,GCF_002814035.1
2571749,Novosphingobium sp. ABRDHK2,2571749,Novosphingobium sp. ABRDHK2,Bacteria,GCF_005145025.1
35814,Bordetella holmesii,35814,Bordetella holmesii,Bacteria,GCF_003186245.1
1203471,Geobacter daltonii,1203471,Geobacter daltonii,Bacteria,GCF_000022265.1
54911,Brevibacillus choshinensis,54911,Brevibacillus choshinensis,Bacteria,GCF_001420695.1
2662363,Alistipes sp. dk3624,2662363,Alistipes sp. dk3624,Bacteria,GCF_009557455.1
107327,Pseudoalteromonas ulvae,107327,Pseudoalteromonas ulvae,Bacteria,GCF_002156545.1
216942,Spiroplasma litorale,216942,Spiroplasma litorale,Bacteria,GCF_001267155.1
2056231,Pseudomonas qingdaonensis,2056231,Pseudomonas qingdaonensis,Bacteria,GCF_002806685.1
67305,Streptomyces hawaiiensis,67305,Streptomyces hawaiiensis,Bacteria,GCF_004803895.1
1853276,Neisseria sp. 10022,1853276,Neisseria sp. 10022,Bacteria,GCF_002327085.1
1756150,Elizabethkingia ursingii,1756150,Elizabethkingia ursingii,Bacteria,GCF_002023365.1
1179777,Mycoplasma feriruminatoris,1179777,Mycoplasma feriruminatoris,Bacteria,GCF_000327395.1
2787629,Pantoea sp. SM3640,2787629,Pantoea sp. SM3640,Bacteria,GCF_015654165.1
39122,Skermania piniformis,39122,Skermania piniformis,Bacteria,GCF_001552855.1
53410,Pseudomonas ficuserectae,53410,Pseudomonas ficuserectae,Bacteria,GCF_001400815.1
2732530,,,,,GCF_018282115.1
2053930,Xanthomonas prunicola,2053930,Xanthomonas prunicola,Bacteria,GCF_002846205.1
622488,Francisella hispaniensis,622488,Francisella hispaniensis,Bacteria,GCF_000195555.1
253703,Paenibacillus antarcticus,253703,Paenibacillus antarcticus,Bacteria,GCF_001637225.1
83555,Chlamydia abortus,83555,Chlamydia abortus,Bacteria,GCF_900118595.1
363952,Comamonas thiooxydans,363952,Comamonas thiooxydans,Bacteria,GCF_000093145.3
618,Serratia odorifera,618,Serratia odorifera,Bacteria,GCF_002206385.2
1538644,Sphingobacterium sp. ML3W,1538644,Sphingobacterium sp. ML3W,Bacteria,GCF_000747525.1
754516,Mycoplasma sp. Mirounga ES2806-NAS,754516,Mycoplasma sp. Mirounga ES2806-NAS,Bacteria,GCF_013008815.1
2714928,Erysipelothrix sp. HDW6A,2714928,Erysipelothrix sp. HDW6A,Bacteria,GCF_011400295.1
1211326,Spirosoma aerolatum,1211326,Spirosoma aerolatum,Bacteria,GCF_002056795.1
2811111,,,,,GCA_016925615.1
184064,Thermodesulfobium narugense,184064,Thermodesulfobium narugense,Bacteria,GCA_011374175.1
311231,Paraburkholderia ginsengisoli,311231,Paraburkholderia ginsengisoli,Bacteria,GCF_016128195.1
171284,Mycoplasma cynos,171284,Mycoplasma cynos,Bacteria,GCF_900660545.1
2721244,Streptomyces sp. RPA4-2,2721244,Streptomyces sp. RPA4-2,Bacteria,GCF_012273515.1
238834,Clostridium estertheticum,238834,Clostridium estertheticum,Bacteria,GCF_013093435.1
2810516,,,,,GCF_016924835.1
1637869,Burkholderia sp. MSMB0856,1637869,Burkholderia sp. MSMB0856,Bacteria,GCF_001524645.2
2748080,Pseudomonas sp. ABC1,2748080,Pseudomonas sp. ABC1,Bacteria,GCF_013395055.1
2072413,Stenotrophomonas sp. SAU14A_NAIMI4_5,2072413,Stenotrophomonas sp. SAU14A_NAIMI4_5,Bacteria,GCF_003086795.1
2583822,Plantibacter sp. M259,2583822,Plantibacter sp. M259,Bacteria,GCF_006065115.1
1612150,Mycoplasma tullyi,1612150,Mycoplasma tullyi,Bacteria,GCF_014068355.1
539,Eikenella corrodens,539,Eikenella corrodens,Bacteria,GCF_001076785.1
2675795,Enterobacteriaceae endosymbiont of Plateumaris pusilla,2675795,Enterobacteriaceae endosymbiont of Plateumaris pusilla,Bacteria,GCF_012562765.1
1138822,Lactobacillus curieae,1138822,Lactobacillus curieae,Bacteria,GCF_000785105.2
2666100,Neisseria brasiliensis,2666100,Neisseria brasiliensis,Bacteria,GCF_009671065.1
2681983,Pseudomonas sp. L22-9,2681983,Pseudomonas sp. L22-9,Bacteria,GCF_013347965.1
126740,Thermotoga sp. RQ2,126740,Thermotoga sp. RQ2,Bacteria,GCF_000019625.1
2305221,Streptomyces sp. KPB2,2305221,Streptomyces sp. KPB2,Bacteria,GCF_003950055.1
361111,Desulfoglaeba alkanexedens,361111,Desulfoglaeba alkanexedens,Bacteria,GCF_005377625.1
240495,Pseudonocardia dioxanivorans,240495,Pseudonocardia dioxanivorans,Bacteria,GCF_002900985.2
96230,Legionella fallonii,96230,Legionella fallonii,Bacteria,GCF_000953135.1
1121358,Corynebacterium doosanense,1121358,Corynebacterium doosanense,Bacteria,GCF_000767055.1
1725232,Candidatus Desulfovibrio trichonymphae,1725232,Candidatus Desulfovibrio trichonymphae,Bacteria,GCF_002355955.1
69218,Enterobacter cancerogenus,69218,Enterobacter cancerogenus,Bacteria,GCF_002072125.1
2831968,,,,,GCF_018316795.1
151895,Pseudopedobacter saltans,151895,Pseudopedobacter saltans,Bacteria,GCA_003241175.1
981384,Ruegeria conchae,981384,Ruegeria conchae,Bacteria,GCF_003664205.1
2026189,Bacillus albus,2026189,Bacillus albus,Bacteria,GCF_011751595.1
1316593,Capnocytophaga sp. oral taxon 864,1316593,Capnocytophaga sp. oral taxon 864,Bacteria,GCF_002998835.1
1967665,Colwellia beringensis,1967665,Colwellia beringensis,Bacteria,GCF_002076895.1
1324352,Chryseobacterium gallinarum,1324352,Chryseobacterium gallinarum,Bacteria,GCF_001021975.1
1404888,Bradyrhizobium sp. 1(2017),1404888,Bradyrhizobium sp. 1(2017),Bacteria,GCF_011602485.1
106370,Frankia casuarinae,106370,Frankia casuarinae,Bacteria,GCF_001636575.1
2163011,Algicoccus marinus,2163011,Algicoccus marinus,Bacteria,GCF_003058465.1
582680,Microbacterium azadirachtae,582680,Microbacterium azadirachtae,Bacteria,GCF_000956505.1
249058,Gordonia otitidis,249058,Gordonia otitidis,Bacteria,GCF_000248075.1
496056,Anseongella ginsenosidimutans,496056,Anseongella ginsenosidimutans,Bacteria,GCF_004346135.1
282217,Variovorax sp. SRS16,282217,Variovorax sp. SRS16,Bacteria,GCF_901827165.1
2283318,Moraxellaceae bacterium HYN0046,2283318,Moraxellaceae bacterium HYN0046,Bacteria,GCF_003351745.1
2606451,Microbacterium sp. 1S1,2606451,Microbacterium sp. 1S1,Bacteria,GCF_008271365.1
285,Comamonas testosteroni,285,Comamonas testosteroni,Bacteria,GCF_016599875.1
285473,Streptomyces rubrolavendulae,285473,Streptomyces rubrolavendulae,Bacteria,GCF_001750785.1
1666906,Halomonas sp. HL-93,1666906,Halomonas sp. HL-93,Bacteria,GCF_900086985.1
471189,Gordonibacter pamelaeae,471189,Gordonibacter pamelaeae,Bacteria,GCF_003340385.1
1815583,Neisseria musculi,1815583,Neisseria musculi,Bacteria,GCF_014297595.1
1842532,Pelobacter sp. SFB93,1842532,Pelobacter sp. SFB93,Bacteria,GCF_001887775.1
1903186,Brachybacterium sp. P6-10-X1,1903186,Brachybacterium sp. P6-10-X1,Bacteria,GCF_001969445.1
292462,Mycobacterium florentinum,292462,Mycobacterium florentinum,Bacteria,GCF_002101635.1
2488665,Marinobacter sp. NP-4(2019),2488665,Marinobacter sp. NP-4(2019),Bacteria,GCF_003994855.1
2769486,Marinobacter sp. LPB0319,2769486,Marinobacter sp. LPB0319,Bacteria,GCF_017301335.1
1814,Amycolatopsis methanolica,1814,Amycolatopsis methanolica,Bacteria,GCF_000371885.1
2841257,,,,,GCA_017094445.1
1561,Clostridium baratii,1561,Clostridium baratii,Bacteria,GCF_001406275.1
512763,Rufibacter tibetensis,512763,Rufibacter tibetensis,Bacteria,GCF_001310085.1
55211,Erwinia persicina,55211,Erwinia persicina,Bacteria,GCF_003485445.1
2599819,Bradyrhizobium sp. TM102,2599819,Bradyrhizobium sp. TM102,Bacteria,GCF_009176685.1
1576550,Candidatus Kinetoplastibacterium sorsogonicusi,1576550,Candidatus Kinetoplastibacterium sorsogonicusi,Bacteria,GCF_003072465.1
2795738,Sphingobacterium sp. UDSM-2020,2795738,Sphingobacterium sp. UDSM-2020,Bacteria,GCF_016132525.1
2807626,,,,,GCF_016917355.1
2068655,Syntrophococcus sp. JN500902,2068655,Syntrophococcus sp. JN500902,Bacteria,GCA_018866245.1
2267264,Alteromonas sp. RKMC-009,2267264,Alteromonas sp. RKMC-009,Bacteria,GCF_003584565.2
349221,Micavibrio aeruginosavorus,349221,Micavibrio aeruginosavorus,Bacteria,GCA_016184045.1
34004,Paracoccus aminovorans,34004,Paracoccus aminovorans,Bacteria,GCF_900113565.1
2546366,Rippkaea orientalis,2546366,Rippkaea orientalis,Bacteria,GCF_000021805.1
1583,Weissella confusa,1583,Weissella confusa,Bacteria,GCF_003284505.1
748280,Pseudogulbenkiania sp. NH8B,748280,Pseudogulbenkiania sp. NH8B,Bacteria,GCF_000283535.1
2202148,Azospirillum thermophilum,2202148,Azospirillum thermophilum,Bacteria,GCF_003130795.1
1694,Bifidobacterium pseudolongum,1694,Bifidobacterium pseudolongum,Bacteria,GCF_009911435.1
75105,Paraburkholderia caribensis,75105,Paraburkholderia caribensis,Bacteria,GCF_013378095.1
2708110,Mesoflavibacter profundi,2708110,Mesoflavibacter profundi,Bacteria,GCF_014764305.1
1365176,Thermofilum adornatum,1365176,Thermofilum adornatum,Archaea,GCF_000446015.1
44449,Borrelia recurrentis,44449,Borrelia recurrentis,Bacteria,GCF_000019705.1
28038,Lactobacillus curvatus,28038,Lactobacillus curvatus,Bacteria,GCF_007954645.1
858423,Bradyrhizobium arachidis,858423,Bradyrhizobium arachidis,Bacteria,GCF_015291705.1
2816908,,,,,GCF_017352195.1
2819238,,,,,GCA_017569225.1
52771,Actinomyces howellii,52771,Actinomyces howellii,Bacteria,GCF_900637165.1
1850526,Arachidicoccus sp. BS20,1850526,Arachidicoccus sp. BS20,Bacteria,GCF_001659705.1
1938607,Sphingomonas sp. LM7,1938607,Sphingomonas sp. LM7,Bacteria,GCF_002002925.1
2615203,Hymenobacter baengnokdamensis,2615203,Hymenobacter baengnokdamensis,Bacteria,GCF_008728635.1
57706,Citrobacter braakii,57706,Citrobacter braakii,Bacteria,GCF_014332945.1
96345,Flavobacterium psychrophilum,96345,Flavobacterium psychrophilum,Bacteria,GCF_000971735.2
44001,Caldicellulosiruptor saccharolyticus,44001,Caldicellulosiruptor saccharolyticus,Bacteria,GCF_000016545.1
1355477,Bradyrhizobium diazoefficiens,1355477,Bradyrhizobium diazoefficiens,Bacteria,GCF_004359355.1
2042961,Campylobacter blaseri,2042961,Campylobacter blaseri,Bacteria,GCF_003015205.1
1761891,Pseudoalteromonas sp. 13-15,1761891,Pseudoalteromonas sp. 13-15,Bacteria,GCF_001468205.2
187304,Labrenzia aggregata,187304,Labrenzia aggregata,Bacteria,GCF_001403915.1
2026191,Bacillus luti,2026191,Bacillus luti,Bacteria,GCF_008923665.1
116092,Pseudoalteromonas sp. A25,116092,Pseudoalteromonas sp. A25,Bacteria,GCF_009176705.1
1896961,Amycolatopsis sp. AA4,1896961,Amycolatopsis sp. AA4,Bacteria,GCF_002796545.1
2708539,Caulobacter sp. Ji-3-8,2708539,Caulobacter sp. Ji-3-8,Bacteria,GCF_011045195.1
173366,Methylocystis rosea,173366,Methylocystis rosea,Bacteria,GCF_009685175.1
2780922,Oscillospiraceae bacterium 12CBH8,2780922,Oscillospiraceae bacterium 12CBH8,Bacteria,GCF_015140235.1
2652443,Deinococcus sp. AJ005,2652443,Deinococcus sp. AJ005,Bacteria,GCF_009017495.1
2211211,Paraburkholderia dokdonella,2211211,Paraburkholderia dokdonella,Bacteria,GCF_003286395.1
2601668,Candidatus Nesciobacter abundans,2601668,Candidatus Nesciobacter abundans,Bacteria,GCF_008189525.1
34061,Moraxella cuniculi,34061,Moraxella cuniculi,Bacteria,GCF_002015175.1
2016196,Hyphomonas sp. KY3,2016196,Hyphomonas sp. KY3,Bacteria,GCF_017309975.1
2292447,Chromobacterium sp. Rain0013,2292447,Chromobacterium sp. Rain0013,Bacteria,GCF_015291765.1
489632,Pseudomonas chengduensis,489632,Pseudomonas chengduensis,Bacteria,GCF_000319815.1
2498451,Rheinheimera sp. LHK132,2498451,Rheinheimera sp. LHK132,Bacteria,GCF_003990335.1
1278232,Keratinibaculum paraultunense,1278232,Keratinibaculum paraultunense,Bacteria,GCF_004343355.1
324767,Bacillus infantis,324767,Bacillus infantis,Bacteria,GCF_004146125.1
256326,Psychrobacter arenosus,256326,Psychrobacter arenosus,Bacteria,GCF_904848165.1
420953,Paraburkholderia megapolitana,420953,Paraburkholderia megapolitana,Bacteria,GCF_007556815.1
2735434,Paraburkholderia sp. PGU19,2735434,Paraburkholderia sp. PGU19,Bacteria,GCF_013426915.1
2015076,Chryseobacterium sp. T16E-39,2015076,Chryseobacterium sp. T16E-39,Bacteria,GCF_002216065.1
271420,Pseudomonas xanthomarina,271420,Pseudomonas xanthomarina,Bacteria,GCF_900108535.1
2035,Curtobacterium flaccumfaciens,2035,Curtobacterium flaccumfaciens,Bacteria,GCF_014156405.1
1652495,Corynebacterium crudilactis,1652495,Corynebacterium crudilactis,Bacteria,GCF_001643015.1
229980,Aeropyrum camini,229980,Aeropyrum camini,Archaea,GCF_001316065.1
168471,Laribacter hongkongensis,168471,Laribacter hongkongensis,Bacteria,GCF_002215055.1
1206777,Pseudomonas sp. Lz4W,1206777,Pseudomonas sp. Lz4W,Bacteria,GCF_000346225.2
556259,Bacteroides sp. D2,556259,Bacteroides sp. D2,Bacteria,GCF_000159075.2
2778068,Aeromonas sp. FDAARGOS 1419,2778068,Aeromonas sp. FDAARGOS 1419,Bacteria,GCF_019047045.1
323273,Nonlabens tegetincola,323273,Nonlabens tegetincola,Bacteria,GCF_002954355.1
162496,Glutamicibacter creatinolyticus,162496,Glutamicibacter creatinolyticus,Bacteria,GCF_006094275.1
1111069,Thermus sp. CCB_US3_UF1,1111069,Thermus sp. CCB_US3_UF1,Bacteria,GCF_000236585.1
1638,Listeria ivanovii,1638,Listeria ivanovii,Bacteria,GCF_900106685.1
2816909,,,,,GCF_017309525.1
86170,Syntrophothermus lipocalidus,86170,Syntrophothermus lipocalidus,Bacteria,GCA_012840045.1
106578,Thermoanaerobacter siderophilus,106578,Thermoanaerobacter siderophilus,Bacteria,GCF_000262445.1
2675787,Enterobacteriaceae endosymbiont of Donacia tomentosa,2675787,Enterobacteriaceae endosymbiont of Donacia tomentosa,Bacteria,GCF_012571135.1
1526927,Planococcus sp. PAMC 21323,1526927,Planococcus sp. PAMC 21323,Bacteria,GCF_000785555.1
1759059,Caulobacteraceae bacterium OTSz_A_272,1759059,Caulobacteraceae bacterium OTSz_A_272,Bacteria,GCA_001679665.1
203263,Corynebacterium aquilae,203263,Corynebacterium aquilae,Bacteria,GCF_001941445.1
39950,Dialister pneumosintes,39950,Dialister pneumosintes,Bacteria,GCF_001717505.1
285665,Micromonospora coriariae,285665,Micromonospora coriariae,Bacteria,GCF_900091455.1
2487742,Shewanella sp. M2,2487742,Shewanella sp. M2,Bacteria,GCF_003855155.1
29284,Halorubrum trapanicum,29284,Halorubrum trapanicum,Archaea,GCF_002355655.1
2661630,Oceanospirillaceae bacterium xL5,2661630,Oceanospirillaceae bacterium xL5,Bacteria,GCA_016132445.1
1379870,Spirosoma radiotolerans,1379870,Spirosoma radiotolerans,Bacteria,GCF_000974425.1
96942,Vitreoscilla sp. C1,96942,Vitreoscilla sp. C1,Bacteria,GCF_002951955.2
1819736,Polynucleobacter sp. UB-Raua-W9,1819736,Polynucleobacter sp. UB-Raua-W9,Bacteria,GCF_018687435.1
2760089,Nocardioides sp. S-713,2760089,Nocardioides sp. S-713,Bacteria,GCF_015024185.1
224012,Nostoc piscinale,224012,Nostoc piscinale,Bacteria,GCF_001298445.1
57320,Pseudodesulfovibrio profundus,57320,Pseudodesulfovibrio profundus,Bacteria,GCF_900217235.1
330734,Marinobacter psychrophilus,330734,Marinobacter psychrophilus,Bacteria,GCF_001043175.1
28184,Leptospira weilii,28184,Leptospira weilii,Bacteria,GCF_001569375.1
912630,Microbacterium sp. LKL04,912630,Microbacterium sp. LKL04,Bacteria,GCF_900102005.1
2527691,Rhodoferax sp. Gr-4,2527691,Rhodoferax sp. Gr-4,Bacteria,GCF_006974105.1
470565,Prevotella histicola,470565,Prevotella histicola,Bacteria,GCF_018128125.1
1075,Rhodobacter blasticus,1075,Rhodobacter blasticus,Bacteria,GCF_003071405.1
1302235,Arcanobacterium phocisimile,1302235,Arcanobacterium phocisimile,Bacteria,GCF_016904675.1
2583377,Saccharibacillus brassicae,2583377,Saccharibacillus brassicae,Bacteria,GCF_006542275.1
2081041,Polynucleobacter sp. AP-Kolm-20A-A1,2081041,Polynucleobacter sp. AP-Kolm-20A-A1,Bacteria,GCF_018688315.1
1798225,Formosa sp. Hel1_31_208,1798225,Formosa sp. Hel1_31_208,Bacteria,GCF_900104785.1
2434,Roseobacter denitrificans,2434,Roseobacter denitrificans,Bacteria,GCF_002983865.1
2111,Mycoplasma arthritidis,2111,Mycoplasma arthritidis,Bacteria,GCF_900660715.1
2026240,Klebsiella quasivariicola,2026240,Klebsiella quasivariicola,Bacteria,GCF_900559355.1
1616117,Streptomyces formicae,1616117,Streptomyces formicae,Bacteria,GCF_002556545.1
413503,Cronobacter malonaticus,413503,Cronobacter malonaticus,Bacteria,GCF_000742335.1
2489010,Klebsiella africana,2489010,Klebsiella africana,Bacteria,GCF_016804125.1
1936021,Thermosulfuriphilus ammonigenes,1936021,Thermosulfuriphilus ammonigenes,Bacteria,GCF_013761125.1
103733,Saccharothrix syringae,103733,Saccharothrix syringae,Bacteria,GCF_000716755.1
402297,Nocardioides daphniae,402297,Nocardioides daphniae,Bacteria,GCF_014635145.1
1007676,Companilactobacillus ginsenosidimutans,1007676,Companilactobacillus ginsenosidimutans,Bacteria,GCF_001050475.1
29459,Brucella melitensis,29459,Brucella melitensis,Bacteria,GCF_017177875.1
853,Faecalibacterium prausnitzii,853,Faecalibacterium prausnitzii,Bacteria,GCF_001406355.1
2211140,Acidisarcina polymorpha,2211140,Acidisarcina polymorpha,Bacteria,GCF_003330725.1
1461582,Jeotgalicoccus saudimassiliensis,1461582,Jeotgalicoccus saudimassiliensis,Bacteria,GCF_000756715.1
66871,Streptomyces aureoverticillatus,66871,Streptomyces aureoverticillatus,Bacteria,GCF_010669165.1
68223,Streptomyces katrae,68223,Streptomyces katrae,Bacteria,GCF_000717655.1
